Genus_name	Division_name
'Psammotettix	Bacteria
Bajgah	Bacteria
Cetrariastrum	Plants and Fungi
Smaragdicoccus	Bacteria
Esoptrodinium	Plants and Fungi
Methylotenera	Bacteria
Acantothereva	Invertebrates
Ammonaios	Invertebrates
Ammothereva	Invertebrates
Arenigena	Invertebrates
Argolepida	Invertebrates
Baryphora	Invertebrates
Caenophthalmus	Invertebrates
Cionophora	Invertebrates
Dialineura	Invertebrates
Dichoglena	Invertebrates
Distostylus	Invertebrates
Euphycus	Invertebrates
Hermannula	Invertebrates
Iberotelus	Invertebrates
Litolinga	Invertebrates
Nigranitida	Invertebrates
Notiothereva	Invertebrates
Pallicephala	Invertebrates
Peralia	Invertebrates
Schoutedenomyia	Invertebrates
Spiriverpa	Invertebrates
Stenopomyia	Invertebrates
Tabuda	Invertebrates
Chrysopathes	Invertebrates
Recinus	Bacteria
Molvastrum	Bacteria
Broadbeam	Bacteria
Pennisetum	Bacteria
'Atriplex	Bacteria
Leptodelphax	Bacteria
Typhlocybine	Bacteria
Podocytisus	Plants and Fungi
Nectriaceae	Plants and Fungi
Pseudogelasimus	Invertebrates
Margaritispora	Plants and Fungi
Anelsonia	Plants and Fungi
Asta	Plants and Fungi
Baimashania	Plants and Fungi
Christolea	Plants and Fungi
Yunkia	Plants and Fungi
Dilophia	Plants and Fungi
Diptychocarpus	Plants and Fungi
Farsetia	Plants and Fungi
Goldbachia	Plants and Fungi
Iodanthus	Plants and Fungi
Menonvillea	Plants and Fungi
Moriera	Plants and Fungi
Myagrum	Plants and Fungi
Sterigmostemum	Plants and Fungi
Phoenicaulis	Plants and Fungi
Planodes	Plants and Fungi
Pseudocamelina	Plants and Fungi
Rhammatophyllum	Plants and Fungi
Schizopetalon	Plants and Fungi
Shangrilaia	Plants and Fungi
Stenopetalum	Plants and Fungi
Pelomonas	Bacteria
Acrostira	Invertebrates
Cetacea	Viruses
Wbetavirus	Phages
Anthothela	Invertebrates
Iridogorgia	Invertebrates
Metallogorgia	Invertebrates
Radicipes	Invertebrates
Paracalyptrophora	Invertebrates
Thouarella	Invertebrates
Schizocalyptra	Invertebrates
Bryobacter	Bacteria
Zavarzinella	Bacteria
Schlesneria	Bacteria
Stereotydeus	Invertebrates
Amphimallon	Invertebrates
Maladera	Invertebrates
Benthopecten	Invertebrates
Caymanostella	Invertebrates
Aquabispora	Plants and Fungi
Atalotriccus	Vertebrates
Colonia	Vertebrates
Lophotriccus	Vertebrates
Myiornis	Vertebrates
Cnipodectes	Vertebrates
Myiotriccus	Vertebrates
Oncostoma	Vertebrates
Onychorhynchus	Vertebrates
Capsiempis	Vertebrates
Platyrinchus	Vertebrates
Phyllomyias	Vertebrates
Ramphotrigon	Vertebrates
Tolmomyias	Vertebrates
Tepidicella	Bacteria
Poecilotriccus	Vertebrates
Pseudotriccus	Vertebrates
Rhynchocyclus	Vertebrates
Crenothrix	Bacteria
Dingosa	Invertebrates
Venator	Invertebrates
Lesticus	Invertebrates
Myas	Invertebrates
Trigonotoma	Invertebrates
Bellilinea	Bacteria
Longilinea	Bacteria
Victaphanta	Invertebrates
Amborhytida	Invertebrates
Paryphanta	Invertebrates
Powelliphanta	Invertebrates
Rhytidarex	Invertebrates
Hapalogenys	Vertebrates
Eunephrops	Invertebrates
Nephropides	Invertebrates
Thymopides	Invertebrates
Thaumastocheles	Invertebrates
Onchnesoma	Invertebrates
Mesta	Viruses
Leptopsylla	Invertebrates
Leucosporidiales	Plants and Fungi
Collotheca	Invertebrates
Conochilus	Invertebrates
Ptygura	Invertebrates
Ascomorpha	Invertebrates
Dicranophorus	Invertebrates
Encentrum	Invertebrates
Lindia	Invertebrates
Macrochaetus	Invertebrates
Microcodon	Invertebrates
Monommata	Invertebrates
Mytilina	Invertebrates
Plationus	Invertebrates
Platyias	Invertebrates
Ploesoma	Invertebrates
Polyarthra	Invertebrates
Proales	Invertebrates
Scaridium	Invertebrates
Trichocerca	Invertebrates
Trichotria	Invertebrates
Apetahia	Plants and Fungi
Burmeistera	Plants and Fungi
Sclerotheca	Plants and Fungi
Trematolobelia	Plants and Fungi
Methanomicrobiales	Bacteria
Colletogloeopsis	Plants and Fungi
Ia	Mammals
Rhodelinda	Invertebrates
Carijoa	Invertebrates
Telesto	Invertebrates
Telestula	Invertebrates
Malacacanthus	Invertebrates
Thrombophyton	Invertebrates
Alcyoniidae	Invertebrates
Capnella	Invertebrates
Litophyton	Invertebrates
Neospongodes	Invertebrates
Paralemnalia	Invertebrates
Stereonephthya	Invertebrates
Umbellulifera	Invertebrates
Nidalia	Invertebrates
Pieterfaurea	Invertebrates
Chironephthya	Invertebrates
Nephthyigorgia	Invertebrates
Paralcyonium	Invertebrates
Studeriotes	Invertebrates
Cespitularia	Invertebrates
Efflatounaria	Invertebrates
Heteroxenia	Invertebrates
Sansibia	Invertebrates
Sarcothelia	Invertebrates
Garden	Bacteria
Iciligorgia	Invertebrates
Solenocaulon	Invertebrates
Melithaeidae	Invertebrates
Mopsella	Invertebrates
Rubritalea	Bacteria
Anthogorgia	Invertebrates
Cyclomuricea	Invertebrates
Guaiagorgia	Invertebrates
Keroeides	Invertebrates
Hagiwaraea	Invertebrates
Tieghemostelium	Invertebrates
Synstelium	Invertebrates
Speleostelium	Invertebrates
Lepidomuricea	Invertebrates
Desulfoglaeba	Bacteria
Paraplexaura	Invertebrates
Nicella	Invertebrates
Verrucella	Invertebrates
Rostrostelium	Invertebrates
Kophobelemnon	Invertebrates
Distichoptilum	Invertebrates
Gyrophyllum	Invertebrates
Pteroeides	Invertebrates
Notodysiferus	Invertebrates
Paraminabea	Invertebrates
Sympodium	Invertebrates
Altererythrobacter	Bacteria
Axechina	Invertebrates
Desulfuromonadales	Bacteria
Porphyromonadaceae	Bacteria
RNAi	Synthetic and Chimeric
Terribacillus	Bacteria
Ebria	Invertebrates
Protaspis	Invertebrates
Stephanella	Invertebrates
Gelatinella	Invertebrates
Lophopodella	Invertebrates
Chile	Bacteria
Warramaba	Invertebrates
Thyrsopteris	Plants and Fungi
Leiodidae	Invertebrates
Ptiliolum	Invertebrates
Hyas	Invertebrates
Herzensteinia	Vertebrates
Oxygymnocypris	Vertebrates
Isolepisma	Invertebrates
Heterolepisma	Invertebrates
Fasciculochloris	Plants and Fungi
Heterotetracystis	Plants and Fungi
Hemiflagellochloris	Plants and Fungi
Bacilli	Bacteria
Hyalodendron	Plants and Fungi
Taygete	Invertebrates
Sordariales	Plants and Fungi
Phyllachorales	Plants and Fungi
Chelemys	Rodents
Eriocampa	Invertebrates
Heterarthrus	Invertebrates
Scolioneura	Invertebrates
Endelomyia	Invertebrates
Ardis	Invertebrates
Phymatocera	Invertebrates
Anoplonyx	Invertebrates
Caulocampus	Invertebrates
Cladius	Invertebrates
Craterocercus	Invertebrates
Dineura	Invertebrates
Endophytus	Invertebrates
Fagineura	Invertebrates
Fallocampus	Invertebrates
Hoplocampa	Invertebrates
Melastola	Invertebrates
Mesoneura	Invertebrates
Micronematus	Invertebrates
Nematinus	Invertebrates
Neopareophora	Invertebrates
Platycampus	Invertebrates
Priophorus	Invertebrates
Pristiphora	Invertebrates
Pseudodineura	Invertebrates
Stauronematus	Invertebrates
Susana	Invertebrates
Trichiocampus	Invertebrates
Hemichroa	Invertebrates
Rhodospora	Plants and Fungi
Rufusia	Plants and Fungi
Erythrolobus	Plants and Fungi
Kyliniella	Plants and Fungi
Macrothrix	Invertebrates
Drepanothrix	Invertebrates
Alonella	Invertebrates
Pleuroxus	Invertebrates
Dunhevedia	Invertebrates
Alona	Invertebrates
Camptocercus	Invertebrates
Acroperus	Invertebrates
Graptoleberis	Invertebrates
Saycia	Invertebrates
Acnistus	Plants and Fungi
Dunalia	Plants and Fungi
Trompettia	Plants and Fungi
Salpichroa	Plants and Fungi
Sclerobelemnon	Invertebrates
Chitinilyticum	Bacteria
Rabdophaga	Invertebrates
Canacomyrica	Plants and Fungi
Ochrocephala	Plants and Fungi
Rhaponticum	Plants and Fungi
Letestua	Plants and Fungi
Lymnaeoidea	Environmental samples
Trematoda	Environmental samples
Saccogyna	Plants and Fungi
Neesioscyphus	Plants and Fungi
Geocalyx	Plants and Fungi
Tylimanthus	Plants and Fungi
Betabaculovirus	Viruses
Cladodiopsis	Invertebrates
Halmenus	Invertebrates
Gyrophanopsis	Plants and Fungi
Lithasiopsis	Invertebrates
Lunaceps	Invertebrates
Anulocaulis	Plants and Fungi
Cyphomeris	Plants and Fungi
Nyctaginia	Plants and Fungi
Tripterocalyx	Plants and Fungi
Antwerp	Viruses
Leyella	Bacteria
Ktedonobacter	Bacteria
Chitinopoma	Invertebrates
Laminatubus	Invertebrates
Metavermilia	Invertebrates
Protis	Invertebrates
Blastodinium	Plants and Fungi
Chytroglossa	Plants and Fungi
Eloyella	Plants and Fungi
Hintonella	Plants and Fungi
Phymatidium	Plants and Fungi
Dollfusentis	Invertebrates
deep-sea	Bacteria
Corylomyces	Plants and Fungi
Coyol	Bacteria
Polynoidae	Invertebrates
Troglocaris	Invertebrates
Atyaephyra	Invertebrates
Langur	Viruses
Phyllocaulis	Invertebrates
Veronicella	Invertebrates
Erythropitta	Vertebrates
Corydon	Vertebrates
Pseudocalyptomena	Vertebrates
Nihon	Plants and Fungi
Bothriospermum	Plants and Fungi
Rhizobacter	Bacteria
Xanthobacteraceae	Bacteria
Tumebacillus	Bacteria
Spartobacteria	Bacteria
Dogfennel	Bacteria
Ragweed	Bacteria
Eriogyna	Invertebrates
Sulfurivirga	Bacteria
Acanthanura	Invertebrates
Dionda	Vertebrates
Algansea	Vertebrates
YFV	Synthetic and Chimeric
VEEV	Synthetic and Chimeric
Endoraecium	Plants and Fungi
Amphiporthe	Plants and Fungi
Polythore	Invertebrates
Cognatiyoonia	Bacteria
Hypocreaceae	Plants and Fungi
homobasidiomycetes	Plants and Fungi
Koreoleptoxis	Invertebrates
Aphanistes	Invertebrates
Verminephrobacter	Bacteria
Polyplax	Invertebrates
Orbiliaceae	Plants and Fungi
Dothioraceae	Plants and Fungi
Pseudeurotiaceae	Plants and Fungi
Thelebolaceae	Plants and Fungi
Mortierellaceae	Plants and Fungi
Antrokoreana	Invertebrates
Granulibacter	Bacteria
Timgrovea	Plants and Fungi
Cribbea	Plants and Fungi
Rhodacmea	Invertebrates
Uncancylus	Invertebrates
Dolichodera	Invertebrates
Rhizonemella	Invertebrates
Atalodera	Invertebrates
Amplimerlinius	Invertebrates
Neotylenchus	Invertebrates
Sphaerularia	Invertebrates
Bradynema	Invertebrates
Contortylenchus	Invertebrates
Wachekitylenchus	Invertebrates
Skarbilovinema	Invertebrates
Aorolaimus	Invertebrates
Amylotheca	Plants and Fungi
Atkinsonia	Plants and Fungi
Baratranthus	Plants and Fungi
Cecarria	Plants and Fungi
Cladocolea	Plants and Fungi
Dactyliophora	Plants and Fungi
Dendromyza	Plants and Fungi
Desmaria	Plants and Fungi
Ileostylus	Plants and Fungi
Phthirusa	Plants and Fungi
Lepidaria	Plants and Fungi
Notanthera	Plants and Fungi
Oncocalyx	Plants and Fungi
Peraxilla	Plants and Fungi
Phragmanthera	Plants and Fungi
Plicosepalus	Plants and Fungi
Tristerix	Plants and Fungi
Polyblastia	Plants and Fungi
Trypethelium	Plants and Fungi
Campylothelium	Plants and Fungi
Celothelium	Plants and Fungi
Aptrootia	Plants and Fungi
Pseudopyrenula	Plants and Fungi
Staurothele	Plants and Fungi
Thelidium	Plants and Fungi
Endocarpon	Plants and Fungi
Okoubaka	Plants and Fungi
Staufferia	Plants and Fungi
Pilgerina	Plants and Fungi
Scleropyrum	Plants and Fungi
Myxochlamys	Plants and Fungi
Veronaea	Plants and Fungi
Neosesarma	Invertebrates
Bresedium	Invertebrates
Pseudohelice	Invertebrates
Pinnotheres	Invertebrates
Neoheterandria	Vertebrates
Ortholinea	Invertebrates
Neozavrelia	Invertebrates
Rhodactina	Plants and Fungi
Aureispira	Bacteria
Calovo	Viruses
Spratelloides	Vertebrates
Ilisha	Vertebrates
Konosirus	Vertebrates
Palola	Invertebrates
Tubulipora	Invertebrates
Fonsecazyma	Plants and Fungi
Teunia	Plants and Fungi
Pelosinus	Bacteria
Leucascus	Invertebrates
Soleneiscus	Invertebrates
Levinella	Invertebrates
Guancha	Invertebrates
Murrayona	Invertebrates
Lelapiella	Invertebrates
Aphroceras	Invertebrates
Ute	Invertebrates
Leucascandra	Invertebrates
Syconessa	Invertebrates
Plectroninia	Invertebrates
Eilhardia	Invertebrates
Ankistromeces	Invertebrates
Phthinomita	Invertebrates
Heterostachys	Plants and Fungi
Belnapia	Bacteria
Monotes	Plants and Fungi
Stemonoporus	Plants and Fungi
Vateria	Plants and Fungi
Vateriopsis	Plants and Fungi
Pseudolais	Vertebrates
Laides	Vertebrates
Oligotrophus	Invertebrates
Virginian	Viruses
Sturmiopsis	Invertebrates
Ptiliidae	Invertebrates
Hydroscaphidae	Invertebrates
Torridincolidae	Invertebrates
Micrambina	Invertebrates
Baridinae	Invertebrates
Dasytes	Invertebrates
Pycnomerus	Invertebrates
Caledonica	Invertebrates
Paruconosima	Invertebrates
Zorion	Invertebrates
Eucolaspis	Invertebrates
Nothotelus	Invertebrates
Phymatophora	Invertebrates
Sulcasis	Invertebrates
Pyrgoides	Invertebrates
Adolopus	Invertebrates
Cumiarites	Invertebrates
Haplips	Invertebrates
Stenomordellarie	Invertebrates
Encephalus	Invertebrates
Paratomaria	Invertebrates
Prionomerus	Invertebrates
Sarcolobus	Plants and Fungi
Cleogonus	Invertebrates
Brachys	Invertebrates
Castiarina	Invertebrates
Oophthalmus	Invertebrates
Scrobiger	Invertebrates
Phlogistus	Invertebrates
Heteronyx	Invertebrates
Scitalia	Invertebrates
Idgia	Invertebrates
Aemona	Invertebrates
Aeropetes	Invertebrates
Amphidecta	Invertebrates
Anaea	Invertebrates
Apexacuta	Invertebrates
Argyronympha	Invertebrates
Argyrophenga	Invertebrates
Argyrophorus	Invertebrates
Auca	Invertebrates
Berberia	Invertebrates
Catoblepia	Invertebrates
Chazara	Invertebrates
Cosmosatyrus	Invertebrates
Daedalma	Invertebrates
Elina	Invertebrates
Elymnias	Invertebrates
Erebiola	Invertebrates
Eteona	Invertebrates
Ethope	Invertebrates
Faunis	Invertebrates
Foetterleia	Invertebrates
Geitoneura	Invertebrates
Gnophodes	Invertebrates
Godartiana	Invertebrates
Hypocysta	Invertebrates
Ianussiusa	Invertebrates
Idioneurula	Invertebrates
Junea	Invertebrates
Karanasa	Invertebrates
Lamprolenis	Invertebrates
Lasiophila	Invertebrates
Manerebia	Invertebrates
Narope	Invertebrates
Neocoenyra	Invertebrates
Neominois	Invertebrates
Neope	Invertebrates
Neorina	Invertebrates
Nesoxenica	Invertebrates
Oreixenica	Invertebrates
Orsotriaena	Invertebrates
Oxeoschistus	Invertebrates
Palla	Invertebrates
Pampasatyrus	Invertebrates
Panyapedaliodes	Invertebrates
Paralasa	Invertebrates
Paralethe	Invertebrates
Parapedaliodes	Invertebrates
Penthema	Invertebrates
Percnodaimon	Invertebrates
Pharneuptychia	Invertebrates
Pierella	Invertebrates
Praepedaliodes	Invertebrates
Proboscis	Invertebrates
Pronophila	Invertebrates
Pseudochazara	Invertebrates
Pseudohaetera	Invertebrates
Pseudomaniola	Invertebrates
Punapedaliodes	Invertebrates
Neomaenas	Invertebrates
Rareuptychia	Invertebrates
Satyrodes	Invertebrates
Steremnia	Invertebrates
Taenaris	Invertebrates
Thaumantis	Invertebrates
Thauria	Invertebrates
Ypthimomorpha	Invertebrates
Zethera	Invertebrates
Zeuxidia	Invertebrates
Zipaetis	Invertebrates
Flaccisagitta	Invertebrates
Parasagitta	Invertebrates
Krohnitta	Invertebrates
Pseudosagitta	Invertebrates
Decipisagitta	Invertebrates
Aidanosagitta	Invertebrates
Pterosagitta	Invertebrates
Xenokrohnia	Invertebrates
Serratosagitta	Invertebrates
Notiomystis	Vertebrates
Blixaea	Plants and Fungi
Perkinsidae	Invertebrates
Whitefly-transmitted	Viruses
Gastridium	Plants and Fungi
Graphephorum	Plants and Fungi
Rostraria	Plants and Fungi
Triplachne	Plants and Fungi
Cyanapion	Invertebrates
Nanophyton	Plants and Fungi
Spumellarian	Invertebrates
Parabroteas	Invertebrates
Styptosphaera	Invertebrates
Artostrobus	Invertebrates
Agmasoma	Plants and Fungi
Bowmanella	Bacteria
Ruania	Bacteria
Lithomelissa	Invertebrates
Tetrapyle	Invertebrates
Spongopyle	Invertebrates
Pseudocubus	Invertebrates
Larcopyle	Invertebrates
Spongodiscus	Invertebrates
Stylodictya	Invertebrates
Pterocanium	Invertebrates
Ferret	Viruses
Aquaphila	Plants and Fungi
Adipicola	Invertebrates
Arostrilepis	Invertebrates
Crossotonotus	Invertebrates
Epigrapsus	Invertebrates
TYLCCNV-[Y322]	Viruses
Aphycus	Invertebrates
Archinus	Invertebrates
Brethesiella	Invertebrates
Cicoencyrtus	Invertebrates
Forcipestricis	Invertebrates
Hexacladia	Invertebrates
Homalotyloidea	Invertebrates
Meromyzobia	Invertebrates
Microterys	Invertebrates
Paratetracnemoidea	Invertebrates
Philosindia	Invertebrates
Prionomastix	Invertebrates
Trichomasthus	Invertebrates
Homalotylus	Invertebrates
Avetianella	Invertebrates
Bothriocraera	Invertebrates
lecanoromycete	Plants and Fungi
Neolaeops	Vertebrates
Psettina	Vertebrates
Parabothus	Vertebrates
Kamoharaia	Vertebrates
Japonolaeops	Vertebrates
Samaris	Vertebrates
Gymnachirus	Vertebrates
Achiroides	Vertebrates
Platyneura	Invertebrates
Reticulocaulis	Plants and Fungi
Stenopterapion	Invertebrates
Tropohalonectria	Plants and Fungi
Tylotus	Plants and Fungi
Pinnatiphycus	Plants and Fungi
Haladaptatus	Bacteria
Liachirus	Vertebrates
Tephrinectes	Vertebrates
Synthesiomyia	Invertebrates
Bengalia	Invertebrates
Hypopygiopsis	Invertebrates
Hayataella	Plants and Fungi
Abyssoanthus	Invertebrates
Helmutkoenigia	Bacteria
Caenimonas	Bacteria
Sulfolobales	Bacteria
Acanthocinini	Invertebrates
Atrypanius	Invertebrates
Colobothea	Invertebrates
Neoeutrypanus	Invertebrates
Periboeum	Invertebrates
Rhomboidederes	Invertebrates
Xylergates	Invertebrates
Zygops	Invertebrates
Sanguirana	Vertebrates
Eupolyphaga	Invertebrates
Nichollsia	Invertebrates
Biscoia	Invertebrates
Hymenosoma	Invertebrates
Procypris	Vertebrates
Sphenospora	Plants and Fungi
Pucciniosira	Plants and Fungi
Batistopsora	Plants and Fungi
Olivea	Plants and Fungi
Kweilingia	Plants and Fungi
Blastospora	Plants and Fungi
Mikronegeria	Plants and Fungi
Heterochone	Invertebrates
Brinckmannia	Invertebrates
Podocorynoides	Invertebrates
Koellikerina	Invertebrates
Bimeria	Invertebrates
Pachycordyle	Invertebrates
Rathkea	Invertebrates
Dicoryne	Invertebrates
Chloropicus	Vertebrates
Micropternus	Vertebrates
Dinopium	Vertebrates
Gecinulus	Vertebrates
Hemicircus	Vertebrates
Bunocotyle	Invertebrates
Saturnius	Invertebrates
Drouetia	Plants and Fungi
Phippsia	Plants and Fungi
Bellardiochloa	Plants and Fungi
Catabrosa	Plants and Fungi
Milium	Plants and Fungi
Nicoraepoa	Plants and Fungi
Arctopoa	Plants and Fungi
Crocodilepox	Viruses
Diastatea	Plants and Fungi
Hippobroma	Plants and Fungi
Trimeris	Plants and Fungi
Siphocampylus	Plants and Fungi
Maracuja	Viruses
Acanthopterygii	Vertebrates
Nototheniinae	Vertebrates
Marcia	Invertebrates
Clementia	Invertebrates
Tapes	Invertebrates
Amaurobioides	Invertebrates
Blennodia	Plants and Fungi
Cithareloma	Plants and Fungi
Cryptospora	Plants and Fungi
Diceratella	Plants and Fungi
Eremobium	Plants and Fungi
Iskandera	Plants and Fungi
Leptaleum	Plants and Fungi
Maresia	Plants and Fungi
Mathewsia	Plants and Fungi
Microstigma	Plants and Fungi
Morettia	Plants and Fungi
Notoceras	Plants and Fungi
Parolinia	Plants and Fungi
Petiniotia	Plants and Fungi
Synstemon	Plants and Fungi
Zerdana	Plants and Fungi
Plagioloba	Plants and Fungi
Aneuretus	Invertebrates
Atopomyrmex	Invertebrates
Evagetes	Invertebrates
Calyptomyrmex	Invertebrates
Centromyrmex	Invertebrates
Cephalotes	Invertebrates
Colobostruma	Invertebrates
Dilobocondyla	Invertebrates
Dinoponera	Invertebrates
Euprenolepis	Invertebrates
Eurhopalothrix	Invertebrates
Eutetramorium	Invertebrates
Formicoxenus	Invertebrates
Froggattella	Invertebrates
Gnamptogenys	Invertebrates
Goniomma	Invertebrates
Heteroponera	Invertebrates
Lophomyrmex	Invertebrates
Mayriella	Invertebrates
Megalomyrmex	Invertebrates
Melissotarsus	Invertebrates
Meranoplus	Invertebrates
Metapone	Invertebrates
Trichomyrmex	Invertebrates
Myopias	Invertebrates
Myrmecorhynchus	Invertebrates
Myrmicaria	Invertebrates
Ocymyrmex	Invertebrates
Odontoponera	Invertebrates
Oligomyrmex	Invertebrates
Oxyopomyrmex	Invertebrates
Pachycondyla	Invertebrates
Podomyrma	Invertebrates
